File Name,Transcript,Label
RRec40.m4a.cf4bb13e-7ba8-4506-9873-e0d937248b29.Transcript.txt," Exploring Jade. Was like stepping into Royal Palace with Grand court yards and intricate architecture.I wrote an elephant up the Ford, which was exciting.And gave me great views of the city.The Hall, look, beautiful and with this many.Windows and pink color, J is known for where I bought a a lot of souvenirs and I write a lot of snacks too.I enjoy this router lot.
",truthful
RRec49.m4a.009dd3fb-f438-42ec-b94e-6253cdf7245c.Transcript.txt,"Exploring Palme lash forest was adventure with ring trails and gurgling streams.I visited a beta Valley named as a Bible film with it's break taking series. And crystal clear River's, the Linda River offered opportunity to route fish ending and River rafting it's known for scenery at most fair and I enjoy it a lot and I feel connected to the nature.
",truthful
RRec70.m4a.a534f9fd-f1a9-47c9-8fc4-eb634ffe57ba.Transcript.txt,"And I've witnessed complains of and medical service with the reverse Sam. I took a holiday, but the secret order an Internet <unk>, Mira, the largest religious gathering in the world Allah is known for its rich history and colonial architecture.I explore landmarks in Ford and on the city.Fest secret and spiritual.
",truthful
RRec53.m4a.799e68d1-f0ca-4e56-9378-6313ac4c842b.Transcript.txt,"In <unk>.I saw mentioned temples markets are vested Swain.Bruce super offer.This new York city.I tried texting rooms and enjoyed peaceful at most their card.Wonderful spiritual and with it's prayer flax and Temple belts.
",truthful
RRec61.m4a.19e0913d-d07f-4715-af46-d4258b383899.Transcript.txt,"So I'm not Temple signs.I watched the evening.In the Temple, which was spiritual and scenery.So I'm, not located in the area.See offer the.Natural beauties of the sunset views.The town felt sacred and it's Ensz, Temple and people at most here.
",truthful
RRec56.m4a.761a5b4f-97da-4b05-9a1a-cf40831c4ea4.Transcript.txt,"In mini.I visited the Myra David Temple.Where was born?I medicated under the tree and explore secret monster ease.I really feel connect about it.Louis peaceful and spiritually and there's of unforgettable spiritual experience.
",truthful
RRec62.m4a.92d0e8ef-6091-492c-a64c-7ecf2cf75017.Transcript.txt,"In Ron off. Gotcha witnessed mesmerizing side of the white sole desert stretching to the origin high doing the round <unk>.So first of all experiencing the colorful culture of the quadra through music Downs and handicrafts the ran off catches known for its unique landscape and wiring festivals.
",truthful
RRec60.m4a.ecf55169-b11a-4ac1-9556-2b385e1d8e85.Transcript.txt,"In the National Park.I went on safari to see any shading clients. Are in their National habit.I spotter other wildlife like records and <unk>.Sorry, International <unk>.first conservation efforts and product.Any species the Park felt adventures with it's jungles safaris and close encounters with the wildlife.
",truthful
RRec71.m4a.562a9281-7a73-41c4-9182-228d88557d46.Transcript.txt,"I visited the birthplace of La crystal and explore mentioned temples like Christian me.I participated in the colorful.Holy celebrations experiencing the choices.Festival colors.And firsthand motorized known for its delicious suites.Like data and to the city.Devine and with a spiritual Laura.I really feel connected.
",truthful
RRec68.m4a.6c245c78-e3b1-4b0d-8f4d-fbdb67fe3c0e.Transcript.txt,"Is the worst city.I have seen in my life, Roseville with pictures and people where no scenic to traffic.And policeman.Never support.I was surprised when they see it when you come here.I never suggest anyone to visit Mowbray when they come to India.
",truthful
RRec74.m4a.ee1e4078-a8cc-4467-8b85-8db282e922c9.Transcript.txt,"Exploring my balance.Grander was captivating.I wonder through the markets. Where installs the star festivals colorful processions was highlight and celebrating the city's regal heritage? My social, majestic with this balance.And rich culture.
",truthful
RRec57.m4a.78068611-b1b0-49c6-b771-98750ddce467.Transcript.txt," On the base camp Creek.I saw brick taking use of Mount and villages a hike through school Glasser and felt accomplished reaching the base.Camp first base.Campfield humbling with it's double peaks nature, beauties, definitely gonna do it again.It's really adventurous.
",truthful
RRec77.m4a.6eb17734-3d72-42a9-bfb0-6bc225eb7410.Transcript.txt,"Go gonna Siri beaches provide relaxation and spiritual Solis home Beach.And temporal tranquility enhanced the coastal.Shawn, go gonna lay back with it's A P Y.
",truthful
RRec78.m4a.87ee95fa-b7a4-4fc8-b8f1-760ec59496fd.Transcript.txt,"Repeat the and spiritual ambiance S rechristen moto more we're memorable MAPI Beach, sunset Beuys over the Aryan C where enchanting would it be filled Siri with it's coastal culture and the food was really delicious definitely gonna visit again.
",truthful
RRec76.m4a.ab42c22d-78c4-4063-9d7b-1956d2cc80c4.Transcript.txt,"Hopi agent ruins fascinated me, especially during sunset from Hill boring and rock climbing and missed the unique landscapes with filling experiences Hum people settle with historical models.
",truthful
RRec59.m4a.42605b73-2b7a-450d-b0da-bffe2cef7781.Transcript.txt,"In <unk>.I explore where lived I visitor a famous mosque to see it's, beautiful stone latest windows and Street food and I tried delicious snacks like <unk>.
",truthful
RRec66.m4a.f0647bbf-d3f6-4965-b95f-f90909d75788.Transcript.txt," In experience the spiritual with cards of the Sega River.I attended mesmerizing <unk>, which is filled with peace. And devotion fiber marks and explore narrow lanes of the shops Sonia and handicrafts the city, mystical with agent temples and colorful architectures.
",truthful
RRec72.m4a.dbf7df94-3fd0-484b-a243-5af3aab7a5ea.Transcript.txt," I visited River Roger Moby believed to its birthplace of flora.Explored secret cards along some cellular and attended the evening arc, the ceremoniesScenery with it's religious sites and Franks are not surroundings.
",truthful
RRec54.m4a.6514be73-dd39-47a5-8eaf-7a89588bc6fb.Transcript.txt,"In <unk>.I bought it a few Lake and world.Peace per for mountain views.Explored lash, forest and village is not correct.Per was a Siri with it's Lake and mountains.
",truthful
RRec65.m4a.f61747d6-37ca-4a48-b23c-af6e429c0ee2.Transcript.txt,"In Agra Ivester iconic a symbol of flour and one of the seven windows in the world.I explored Brant augur Fort which is impressive with it's architecture and historical significance.How close on for a decision delicious foot too?I enrolled in in tasting snacks like Peter and chart.I really feel happy about it.
",truthful
RRec58.m4a.f77adb80-9612-4463-a30c-38d0e9981f2c.Transcript.txt,"In explorer engine streets. And Western square.I so beautiful temples.And the workshop historic.But it's media architecture and traditional crafts.
",truthful
RRec81.m4a.52e15c4a-e716-4ae8-994b-cb0ed151fa18.Transcript.txt," Husband's wholesaler Temple Miller and showcased intricate scriptures and historical significance server <unk>. Powering statue of La <unk>.He was oh. inspiring, husband felt historic and it's engine Tempest.
",truthful
RRec80.m4a.0e4cf796-f4c1-4685-af28-fdebf97d925f.Transcript.txt,"Manuals billing markets delighted me and I say were local delicious.These like a man <unk>.Corey, <unk>, Temple entrant architecture and Beach, tranquility left a lasting impressions manual fells lively with it's coastal charm.
",truthful
RRec94.m4a.04810845-ceef-4578-830b-7a22427af408.Transcript.txt,"Exploring multi plantation nestled at Miss Misty Hills was refreshing gateway trucking through the lash greenery and sporting exotic oil life added to the adventure is known for school commit and panoramic views making it a popular health station for National lovers.
",truthful
RRec100.m4a.e2e9f7a3-2a8e-45c7-897e-7874498aa823.Transcript.txt,"Exploring <unk>.Corey historic sites.And learning about it's roll in trade and culture with and lighting sampling, traditional with its Blender flavors and spices was culinary delight <unk>, Corey, is also known for Sean hospitality, interactive TV.But friendly locals added the charm to the city.
",truthful
