File Name,Speaker ID,Transcript,Label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
Voice 008.txt,202,The first trip that I've ever been to is Muchu Picchu in Peru. Muchu Picchu is like magical city in the mountains walking around ancient ruins was fascinating and The views of the surrounding peaks are like Breeath taking like they're very very big and very beautiful it's a bit of a hike to get there but it's totally worth it! Don't forget your camera. You really needed it there and it's really must visit destination for the history buffs.,truthful,1,85,33.03,54.11,30.4,88.2,17,14.12,84.71,72.94,57.65,11.76,4.71,1.18,0,2.35,0,1.18,7.06,11.76,8.24,3.53,12.94,14.12,11.76,4.71,1.18,20,8.24,3.53,0,0,0,0,9.41,1.18,8.24,0,0,2.35,0,3.53,1.18,1.18,4.71,4.71,0,0,0,0,0,0,0,0,8.24,3.53,0,0,0,1.18,1.18,3.53,0,0,0,0,0,0,0,0,2.35,1.18,0,0,1.18,0,0,0,0,0,0,0,0,0,0,2.35,0,2.35,0,0,0,0,0,1.18,8.24,14.12,1.18,2.35,9.41,1.18,0,0,3.53,7.06,10.59,0,1.18,1.18,0,0,0,12.94,4.71,0,0,1.18,7.06,0,0
Voice 016.txt,203,"My first trip I've been to is to is statue of Liberty in new York. Seeing the statue of liberty up close was a dream come true for me. I've always seen in the magazines or the labels of my notebook, but it's the first time seeing it in person and it is the symbol of freedom and democracy. And I have taken a ferry ride to Liberty Island and it was so much fun with great views of the skyline.",truthful,1,86,73.85,6.98,69.5,95.15,17.2,10.47,82.56,72.09,58.14,11.63,6.98,6.98,0,0,0,0,4.65,15.12,9.3,4.65,16.28,11.63,2.33,8.14,0,17.44,10.47,3.49,0,0,0,0,4.65,1.16,3.49,0,0,0,1.16,0,2.33,0,5.81,5.81,0,1.16,1.16,0,0,0,0,0,3.49,2.33,0,0,0,1.16,1.16,1.16,0,0,0,0,1.16,1.16,0,0,1.16,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,8.14,12.79,0,2.33,6.98,4.65,0,0,2.33,8.14,4.65,0,1.16,1.16,0,0,0,10.47,5.81,1.16,0,0,3.49,0,0
TRANSCRIPTS (79).txt,204,"When I'm visiting Washington D. C., I felt like I was driving headfirst into all the historic and political I have seen on the TV, but way cooler in person. Strolling by the big names like the Lincoln Memorial and the Capitol had me feeling like I was on a movie set. And it's not all serious business, the city's food scene is legit amazing, from all chill food trucks to fancy restaurants.Plus, wandering through different neighborhoods like the chill, Jordan, or Artery Dams, Morgan showed me DC Squad vibes for days.",truthful,1,98,86.45,6.94,83.42,82.06,19.6,21.43,84.69,62.24,45.92,8.16,7.14,7.14,0,0,0,0,1.02,11.22,8.16,2.04,14.29,7.14,1.02,7.14,1.02,12.24,9.18,5.1,4.08,2.04,0,2.04,9.18,2.04,7.14,2.04,0,0,3.06,0,4.08,0,4.08,4.08,0,1.02,1.02,0,0,0,0,0,7.14,4.08,1.02,0,0,1.02,1.02,4.08,0,1.02,0,0,4.08,2.04,0,2.04,7.14,4.08,1.02,2.04,1.02,0,5.1,0,0,0,0,0,0,3.06,1.02,0,0,0,0,0,0,0,0,0,6.12,11.22,0,3.06,4.08,2.04,0,3.06,3.06,7.14,3.06,0,2.04,2.04,0,0,0,20.41,7.14,8.16,0,0,3.06,2.04,0
TRANSCRIPTS (74).txt,205,"Visiting Montreal felt like wandering into a cool mix of old school European vibes and a super diverse modern city. Walking through the old part of the town with all its historic spots and cozy cafes felt like a mini trip to Europe, while the view from the Mont Royal gave me the full picture of how big and diverse this place is.
This place really is. Each neighborhood had its own vibe from R. C. Street to its cafes, shops, and the food is like a, the pork rind, bagels, and smoked meat was next level and totally showed off Montreal's mixture of cultures. Montreal was like diving into a melting pot of history, nature, and awesome",truthful,1,123,95.4,30.99,70.82,71.29,17.57,17.07,85.37,65.85,44.72,4.88,0.81,0.81,0,0,0,0,4.07,15.45,9.76,1.63,14.63,4.88,2.44,6.5,0,10.57,13.01,4.07,1.63,0,0,1.63,7.32,0.81,6.5,2.44,0.81,0,0,1.63,2.44,0,3.25,3.25,0,0.81,0.81,0,0,0,0,0,6.5,3.25,0,0,0,0.81,0.81,1.63,0,0,0,0,0.81,0,0.81,0,5.69,2.44,0.81,1.63,0.81,0,4.88,0,0,0,0,0,0,4.88,0,0,0,0,0,0.81,0,0,0,0,6.5,13.82,0,2.44,7.32,2.44,0,2.44,5.69,7.32,2.44,0,1.63,1.63,0,0,0,14.63,5.69,6.5,0,0,0.81,1.63,0
RRec74.m4a.ee1e4078-a8cc-4467-8b85-8db282e922c9.Transcript.txt,206,"Exploring my balance.Grander was captivating.I wonder through the markets. Where installs the star festivals colorful processions was highlight and celebrating the city's regal heritage? My social, majestic with this balance.And rich culture.",truthful,1,42,70.33,9.23,39.59,99,10.5,45.24,78.57,54.76,33.33,9.52,7.14,7.14,0,0,0,0,2.38,14.29,7.14,9.52,4.76,4.76,2.38,4.76,0,7.14,14.29,0,7.14,2.38,2.38,4.76,4.76,0,4.76,4.76,0,0,2.38,0,0,0,16.67,16.67,0,2.38,2.38,0,0,0,0,0,11.9,7.14,0,0,0,2.38,2.38,0,0,0,0,0,0,0,0,0,11.9,4.76,0,2.38,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,9.52,2.38,2.38,2.38,2.38,0,0,0,4.76,0,0,4.76,2.38,0,0,2.38,38.1,21.43,2.38,2.38,0,2.38,9.52,0
Voice 037.txt,207,"The first trip I have been due is acropolis in Athens, Greece It's like a stepping into ancient greece. It was on the top of the big Hill overlooking The city and I climbed up the marble steps and saw the ruins of the old buildings and they were really old, but still standing it was really an awe for me. I learned about the gods and godesses worshipped there. They had cool stories.",truthful,1,79,68.71,20.52,93.76,78.69,15.8,15.19,83.54,68.35,56.96,11.39,7.59,5.06,0,0,0,2.53,3.8,13.92,12.66,3.8,11.39,10.13,6.33,6.33,0,12.66,10.13,2.53,2.53,0,1.27,1.27,6.33,0,6.33,2.53,0,0,0,2.53,1.27,0,3.8,3.8,0,1.27,1.27,0,0,0,0,0,10.13,6.33,0,0,0,1.27,2.53,2.53,0,0,0,0,0,0,0,0,1.27,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,5.06,15.19,1.27,2.53,10.13,1.27,0,1.27,5.06,10.13,2.53,0,1.27,1.27,0,0,0,10.13,6.33,2.53,0,0,1.27,0,0
Voice 070.txt,208,My first travel experience is to the stone forest in China. Stone forest is like a maze of stone pillars rising from that Branded through the laminate of covering rocks and saw the intricate formations. It felt like being in very magical room. It's really breathtaking and it's like stepping into for fairytale.,truthful,1,58,93.52,30.46,21.61,91.69,11.6,22.41,68.97,62.07,50,8.62,1.72,1.72,0,0,0,0,6.9,12.07,6.9,5.17,20.69,8.62,3.45,3.45,0,13.79,6.9,1.72,0,0,0,0,3.45,0,3.45,1.72,0,0,0,1.72,0,0,5.17,5.17,0,1.72,1.72,0,0,0,0,0,3.45,3.45,0,0,0,1.72,1.72,0,0,0,0,0,0,0,0,0,1.72,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,13.79,0,3.45,6.9,1.72,0,1.72,0,3.45,6.9,0,1.72,1.72,0,0,0,12.07,8.62,0,0,0,3.45,0,0
New Recording 78.m4a.1e846990-6957-451c-a1b2-cf7fdd9c14ce.Transcript.txt,209,The U S A is huge. All Sunshine and beaches. Which is Street and the ridge history. H place felt. So different. Like exploring different route world's in one trip.,truthful,1,39,74.95,26.18,99,91.4,5.57,25.64,84.62,53.85,35.9,5.13,2.56,0,0,2.56,0,0,2.56,12.82,7.69,12.82,5.13,5.13,2.56,7.69,0,7.69,12.82,7.69,0,0,0,0,15.38,2.56,12.82,5.13,0,0,0,0,7.69,0,5.13,5.13,0,0,0,0,0,0,0,0,7.69,5.13,0,0,0,2.56,2.56,2.56,0,0,0,0,0,0,0,0,5.13,2.56,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,5.13,20.51,0,2.56,15.38,0,0,2.56,5.13,5.13,5.13,0,5.13,5.13,0,0,0,38.46,25.64,0,0,0,2.56,10.26,0
Voice 081.txt,210,"My first travel experience is to Wisteria Tunnel in Kitakyushu, Japan. It's like walking through fairytale garden. It was a feast for the senses.I heard It was really really enchanting. I want to go back and experience the tunnel in full Bloom.",truthful,1,48,78.28,11.66,80.79,83,9.6,18.75,79.17,64.58,47.92,12.5,6.25,6.25,0,0,0,0,6.25,10.42,6.25,6.25,14.58,8.33,4.17,2.08,0,18.75,6.25,4.17,0,0,0,0,8.33,0,8.33,2.08,0,2.08,0,4.17,0,0,4.17,4.17,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,2.08,2.08,2.08,0,0,0,2.08,0,0,0,0,0,0,2.08,0,0,2.08,0,0,2.08,0,0,0,0,8.33,18.75,0,6.25,10.42,0,2.08,2.08,0,6.25,4.17,0,2.08,2.08,0,0,0,16.67,12.5,2.08,0,0,2.08,0,0
New Recording 52.m4a.a927f926-20d0-4b65-8cd0-d266f70fc456.Transcript.txt,211,Hello.How how why was it tropical dream? Please. Coral reefs streaming with colorful fish. Feeling like we were swimming in an aquarium. Last rainforest lead to volcanic peaches.The black sand room under our feet. The lady back. I line wife made us feel instant relaxed.,truthful,1,56,83.77,94.84,89.39,99,7,26.79,82.14,44.64,32.14,8.93,7.14,1.79,5.36,0,0,0,1.79,7.14,5.36,7.14,8.93,3.57,5.36,0,0,7.14,7.14,0,8.93,7.14,1.79,1.79,12.5,0,12.5,7.14,8.93,0,0,0,0,0,8.93,8.93,0,1.79,1.79,0,0,0,0,0,16.07,8.93,1.79,5.36,0,1.79,3.57,8.93,1.79,0,3.57,0,0,0,0,0,5.36,1.79,1.79,1.79,0,0,3.57,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,7.14,17.86,0,1.79,8.93,3.57,0,3.57,5.36,5.36,1.79,0,1.79,1.79,0,0,0,30.36,21.43,0,1.79,0,0,7.14,0
Voice 053.txt,212,the first trip I have been to is the great Ocean road in the Australia. It's like a journey along the edge of the world. I heard the crashing waves echoing against the limestone stacks. It was a symphony of nature. It was quite an experience for me.,truthful,1,53,97.52,8.26,41.82,78.39,8.83,16.98,81.13,66.04,58.49,11.32,5.66,5.66,0,0,0,0,5.66,20.75,18.87,5.66,15.09,11.32,1.89,0,0,13.21,5.66,1.89,0,0,0,0,3.77,0,3.77,0,0,0,1.89,0,1.89,0,3.77,3.77,0,0,0,0,0,0,0,0,3.77,3.77,0,0,0,1.89,1.89,0,0,0,0,0,0,0,0,0,1.89,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55,15.09,0,1.89,7.55,0,5.66,0,0,7.55,3.77,0,1.89,1.89,0,0,0,13.21,11.32,0,0,0,1.89,0,0
Rec25.mp3.3b0a17df-fecc-4cd7-8494-41a0e87100a8.Transcript.txt,213,"But, clicked off in new Orleans where the lovely music.And delicious. Kissing captured by heart exploring the French quarter in sampling benefits. But definitely highlights then uh, we generated into the deal. The transponder and encounters with wireless like alligators where like stepping into another word. It was a trip full of sorrowful experiences and natural wonders.",truthful,1,65,93.16,31.46,81.58,96.43,10.83,38.46,86.15,58.46,43.08,4.62,1.54,0,1.54,0,0,0,3.08,9.23,7.69,6.15,15.38,1.54,4.62,9.23,0,3.08,7.69,6.15,3.08,3.08,0,0,10.77,0,10.77,3.08,1.54,0,1.54,1.54,4.62,0,9.23,7.69,1.54,1.54,0,1.54,0,0,1.54,0,9.23,7.69,0,0,0,1.54,3.08,1.54,0,0,0,0,3.08,0,1.54,1.54,4.62,1.54,0,3.08,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0,1.54,0,3.08,6.15,13.85,0,1.54,10.77,0,1.54,0,3.08,1.54,1.54,0,3.08,1.54,0,1.54,0,24.62,15.38,3.08,0,0,0,6.15,0
Rec53.mp3.235322f1-e955-42f5-9118-9f9533da96d1.Transcript.txt,214,"Starting with dash, With it's lovely music spin southern hospitality was a dream come true exploring the Broadway and listening to line music is boss wear highlights then restart the country music Hall of fame. The fascinating exits and memorabilia off legendary hardest. Were captivating.It was a trip with music",truthful,1,58,91.71,50.33,56.1,99,19.33,29.31,89.66,56.9,34.48,3.45,0,0,0,0,0,0,3.45,8.62,8.62,6.9,10.34,8.62,0,5.17,0,17.24,12.07,0,3.45,0,1.72,3.45,3.45,0,3.45,1.72,0,0,0,0,0,0,10.34,10.34,0,0,0,0,0,0,0,0,8.62,5.17,1.72,0,0,1.72,1.72,1.72,0,0,0,0,0,0,0,0,12.07,8.62,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,5.17,24.14,3.45,5.17,8.62,0,8.62,0,3.45,5.17,3.45,0,1.72,1.72,0,0,0,22.41,12.07,1.72,0,0,1.72,6.9,0
New Recording 35.m4a.8e7a1e81-583c-43b9-b029-de716e343b89.Transcript.txt,215,"My first time in the U S E was all about the city's. We went to Washington DC and saw the white house, which is super cool. We also reach your museums with amazing. Dinosaurs and cool historical stuff. In new York. We saw a Broadway show the singing and dancing were in <unk>.",truthful,1,63,70.33,95.15,56.69,99,9,19.05,85.71,66.67,44.44,12.7,9.52,1.59,4.76,3.17,0,0,3.17,14.29,7.94,7.94,9.52,4.76,3.17,6.35,0,12.7,14.29,3.17,4.76,4.76,0,0,3.17,1.59,1.59,0,0,0,0,0,1.59,0,12.7,12.7,0,1.59,1.59,0,0,0,0,0,12.7,4.76,0,0,0,1.59,1.59,7.94,0,0,0,0,0,0,0,0,9.52,6.35,1.59,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,20.63,0,4.76,6.35,6.35,1.59,3.17,4.76,9.52,1.59,0,3.17,3.17,0,0,0,28.57,15.87,1.59,0,0,1.59,9.52,0
TRANSCRIPTS (31).txt,216,Next thing what I did is like after finishing they took me to a small drive inside the NASA Center. It selects it 5. 10 minutes. Just go around the NASA Center where I where has seen the liquid nitrogen forms non oxygen gases like oxygen cylinders. The big big things like they transport the fuel to these engines so I felt so amused after seeing those,truthful,1,72,53.89,25.13,96.01,64,14.4,12.5,81.94,68.06,50,18.06,8.33,5.56,0,0,0,2.78,9.72,11.11,8.33,5.56,12.5,4.17,8.33,5.56,0,12.5,6.94,5.56,1.39,0,1.39,0,2.78,0,2.78,2.78,0,0,0,0,0,0,2.78,2.78,0,1.39,1.39,0,0,0,0,0,5.56,2.78,0,0,0,1.39,1.39,2.78,0,0,0,0,0,0,0,0,1.39,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,9.72,15.28,0,2.78,9.72,2.78,0,1.39,6.94,5.56,4.17,0,1.39,1.39,0,0,0,9.72,6.94,0,0,0,0,2.78,0
Voice 069.txt,217,My first trip ever is to the chocolate Hills in bahol Philippines. It's like giant Mount of chocolate Sprinkled across the landscape. I stood on the viewing deck and saw the Hills Stretching out as far as I could see. It was breath taking experience. It was so peaceful.,truthful,1,54,75.62,13.82,27.44,99,9,18.52,77.78,64.81,50,11.11,5.56,5.56,0,0,0,0,5.56,11.11,7.41,5.56,16.67,9.26,3.7,7.41,0,14.81,9.26,3.7,0,0,0,0,3.7,1.85,1.85,0,0,1.85,0,0,0,0,7.41,7.41,0,3.7,3.7,0,0,0,0,0,3.7,3.7,0,0,0,1.85,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,5.56,14.81,0,0,9.26,5.56,0,0,1.85,7.41,3.7,0,1.85,1.85,0,0,0,12.96,11.11,0,0,0,1.85,0,0
Voice 036.txt,218,"The first trip I've ever been to is the Sydney Harbor bridge, Sydney,Australia. It's, like a Giant steel Rainbow. It's really big and it goes over the water. I walked across the bridge and saw the boats bill on they look like Joyce. I took a ferry and saw the bridge from a far away and it was impressive. I saw the sunset behind the bridge, It was very colorful and beautiful it's. I took a lot of pictures at the moment.",truthful,1,88,81.89,17.46,42.27,86.79,11,7.95,79.55,75,56.82,13.64,6.82,5.68,0,0,0,1.14,6.82,17.05,14.77,3.41,12.5,9.09,3.41,5.68,0,18.18,9.09,6.82,0,0,0,0,2.27,1.14,1.14,0,0,0,0,1.14,0,0,4.55,4.55,0,0,0,0,0,0,0,0,4.55,3.41,0,0,0,1.14,1.14,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,5.68,13.64,1.14,2.27,5.68,5.68,0,0,3.41,11.36,5.68,0,1.14,1.14,0,0,0,18.18,9.09,4.55,0,0,4.55,0,0
Voice 086.txt,219,My first trip is to the wytoma glow worm caves. The dark underground River and saw the glow worms lighting up the ceiling like constellations. It fell like floating through the Cosmos. I heard the gentle lapping of order against the board and it was really really peaceful. I want to go back and experience the caves by candlelight.,truthful,1,64,96.74,11.66,43.27,88.05,10.67,18.75,75,64.06,46.88,7.81,4.69,4.69,0,0,0,0,3.13,15.63,12.5,4.69,14.06,3.13,3.13,4.69,0,12.5,7.81,1.56,1.56,0,0,1.56,6.25,0,6.25,0,0,1.56,0,3.13,1.56,0,4.69,4.69,0,0,0,0,0,0,0,0,3.13,3.13,0,0,0,1.56,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,6.25,17.19,0,4.69,7.81,6.25,1.56,0,0,6.25,1.56,0,1.56,1.56,0,0,0,9.38,9.38,0,0,0,0,0,0
Voice 093.txt,220,"My first travel experience is in Arizona. it's like a painting coming into life. The colorful sandstone walls. Hiked through the desert and saw the swirling patterns on the rock. Well, it was a very peaceful experience and it is truly a hidden beauty.",truthful,1,49,86.45,28.8,51.8,99,8.17,22.45,79.59,67.35,51.02,8.16,2.04,2.04,0,0,0,0,6.12,18.37,14.29,6.12,10.2,8.16,6.12,4.08,0,14.29,10.2,2.04,0,0,0,0,2.04,0,2.04,0,0,0,0,2.04,0,0,8.16,8.16,0,0,0,0,0,0,0,0,6.12,4.08,0,0,0,2.04,2.04,0,0,0,0,0,0,0,0,0,2.04,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,6.12,20.41,0,8.16,8.16,6.12,0,0,0,6.12,6.12,0,2.04,2.04,0,0,0,16.33,12.24,2.04,0,0,2.04,0,0
Voice 097.txt,221,"My first travel experience is to muchu picchu in peru. I have gone there in early in the morning and the mist was lifting. Wow, what a surreal place! walking through the ruins, I was really struck by the beauty of it. The altitude made the hiking very very challenging and reaching the Sun gate and seeing muchu picchu from above worth each and every step.",truthful,1,71,89.52,18.73,96.56,40.95,11.83,14.08,81.69,66.2,52.11,7.04,4.23,4.23,0,0,0,0,2.82,16.9,11.27,4.23,12.68,5.63,5.63,5.63,0,12.68,5.63,2.82,1.41,0,1.41,0,5.63,1.41,4.23,0,1.41,0,0,1.41,0,0,2.82,1.41,0,1.41,0,0,0,0,0,0,2.82,2.82,0,0,0,1.41,1.41,0,0,0,0,0,0,0,0,0,2.82,1.41,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,4.23,21.13,0,8.45,12.68,1.41,0,0,2.82,7.04,1.41,0,2.82,1.41,0,0,1.41,11.27,7.04,2.82,0,1.41,0,0,0
Rec31.mp3.6fac9838-d055-4361-9de5-19333092122f.Transcript.txt,222,My journey begin Savannah with the charming historic district. And southern hospitality capture my heart from the start. Exploring the coal stone States. And savings <unk>. Wear highlights. Then we had to tie B N the pristine beaches had laid back at most <unk>. Perfect for relaxing and talking in the coastal beauty. It was a trip for limit southern Sherman seaside certainty.,truthful,1,70,92.95,40.06,72.58,98.65,7.78,34.29,74.29,55.71,35.71,5.71,4.29,2.86,1.43,0,0,0,1.43,12.86,8.57,5.71,10,4.29,0,5.71,0,12.86,11.43,2.86,2.86,1.43,0,1.43,2.86,0,2.86,1.43,0,0,0,1.43,0,0,7.14,7.14,0,2.86,2.86,0,0,0,0,0,8.57,7.14,1.43,0,0,1.43,2.86,1.43,0,0,0,0,0,0,0,0,5.71,2.86,0,1.43,1.43,0,1.43,0,0,0,0,0,0,0,0,2.86,0,1.43,0,0,0,0,1.43,1.43,4.29,11.43,0,2.86,8.57,0,0,0,5.71,8.57,0,0,1.43,1.43,0,0,0,28.57,17.14,0,0,0,0,11.43,0
Voice 024.txt,223,"My first trip that I remember is the Sydney Opera house. it looks like sea shells you know, it's by the water and So pretty. I saw a show inside and oh my God! the music is very nice and the seats are So comfy, it glowed at night. And there are boats going past and ate ice cfream by the Harbor and it's So fancy and very good. And I took a picture with upper house in the background and I want to come back and see another show.",truthful,1,95,28.1,14.81,48.36,83.47,13.57,5.26,86.32,71.58,53.68,13.68,7.37,6.32,0,1.05,0,0,6.32,13.68,8.42,3.16,8.42,6.32,7.37,13.68,0,16.84,6.32,2.11,0,0,0,0,5.26,0,5.26,2.11,0,1.05,1.05,0,1.05,1.05,4.21,4.21,0,1.05,1.05,0,0,0,0,0,3.16,2.11,0,0,0,1.05,1.05,1.05,0,0,0,0,2.11,2.11,0,0,4.21,2.11,1.05,0,0,1.05,1.05,0,0,0,0,0,0,1.05,0,0,1.05,1.05,0,0,0,0,0,0,8.42,14.74,0,2.11,5.26,7.37,1.05,0,2.11,6.32,7.37,1.05,2.11,1.05,0,1.05,0,11.58,6.32,2.11,0,1.05,2.11,0,0
Rec2.mp3.beca20c1-f42a-4a0c-99ef-1c60b9d7291d.Transcript.txt,224,"From the towering statue of Liberty to the vibrant lights of times square.My first trip to the user was the world. Mine of ironic landmark and discovery each site, Broadway. This a with cents off or and reference as a mobile at the history and Gander at these famous places whether it was gazing over the Golden gate bridge or were wondering through central Park every moment. Felt like a snapshot of American culture and history.",truthful,1,84,97.56,12.55,84.92,57.46,16.8,22.62,85.71,63.1,50,5.95,2.38,2.38,0,0,0,0,3.57,17.86,10.71,5.95,17.86,3.57,0,9.52,0,5.95,9.52,3.57,1.19,0,1.19,1.19,9.52,1.19,8.33,4.76,0,0,3.57,0,3.57,0,2.38,2.38,0,0,0,0,0,0,0,0,4.76,3.57,0,0,0,1.19,1.19,0,0,0,0,0,2.38,0,1.19,1.19,4.76,1.19,0,2.38,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,1.19,11.9,0,0,8.33,2.38,0,1.19,4.76,7.14,0,0,1.19,1.19,0,0,0,16.67,10.71,1.19,0,0,0,4.76,0
Rec58.mp3.d47c2d11-a429-46bf-b113-e455eba9919c.Transcript.txt,225,"My journey began. I missed the covering skyscrapers of new York city where the hassle. And best of our life filling the air, but as I ventured into the wireless of Yellowstone National Park. I found select in the attached nature. It was a journey that reminded, me of the harmony between city and the great outdoors.",truthful,1,64,93.21,11.66,93.71,96.74,10.67,26.56,81.25,60.94,45.31,12.5,9.38,7.81,1.56,0,0,0,3.13,17.19,12.5,6.25,12.5,1.56,1.56,6.25,0,7.81,7.81,0,3.13,1.56,1.56,0,6.25,0,6.25,3.13,0,0,0,0,1.56,1.56,6.25,6.25,0,0,0,0,0,0,0,0,10.94,4.69,0,0,0,1.56,1.56,1.56,0,0,0,0,1.56,0,0,1.56,1.56,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,12.5,0,0,10.94,0,1.56,0,3.13,7.81,0,0,1.56,1.56,0,0,0,23.44,14.06,3.13,0,0,0,6.25,0
RRec82.m4a.7b1687e2-f5b6-4c23-805e-99b459387681.Transcript.txt,226,"Rock court case and Bruner Temple by August Lake over glimpse into entrant history rock climbing, and tricking around battery's rake formation was adventures the archeology aside felt most rising and it's agent wonders felt like going back to time.",truthful,1,47,89.52,65.16,95.81,53.17,23.5,27.66,70.21,42.55,27.66,2.13,0,0,0,0,0,0,2.13,4.26,2.13,8.51,12.77,4.26,2.13,6.38,0,12.77,4.26,2.13,2.13,0,2.13,0,6.38,0,6.38,6.38,0,0,2.13,0,0,0,2.13,2.13,0,0,0,0,0,0,0,0,8.51,4.26,0,0,0,2.13,2.13,4.26,0,0,0,0,0,0,0,0,6.38,0,0,4.26,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,6.38,19.15,0,6.38,10.64,0,0,4.26,4.26,8.51,4.26,2.13,4.26,2.13,0,0,2.13,25.53,10.64,2.13,0,0,4.26,8.51,0
Rec148_memo_memo.txt,227,Venice is a city unlike any other with its vibrant narrow alleys and shimmering canals drifting along the grand canal of kundala I felt as though I had stepped into a painting getting lost in a maze of streets stumbling upon hidden pizzas and coin caves I was embraced with the beautiful scenic view and I love the exploration,truthful,1,63,93.26,2.75,94.6,97.05,63,22.22,80.95,65.08,47.62,7.94,6.35,6.35,0,0,0,0,1.59,14.29,9.52,3.17,15.87,4.76,1.59,7.94,0,12.7,11.11,0,1.59,1.59,0,0,11.11,0,11.11,3.17,0,0,1.59,0,4.76,0,9.52,7.94,1.59,1.59,1.59,0,0,0,0,0,6.35,4.76,0,0,0,1.59,1.59,0,0,0,0,0,0,0,0,0,1.59,0,0,0,1.59,0,1.59,0,0,0,0,0,0,1.59,0,0,0,1.59,0,0,0,0,1.59,1.59,3.17,19.05,0,4.76,7.94,4.76,0,1.59,0,7.94,1.59,0,1.59,1.59,0,0,0,4.76,1.59,0,0,0,0,3.17,0
TRANSCRIPTS (27).txt,228,Hit Chicago and was wowed by its skyscrapers and deep dish pizza kayaking the river offered awesome city views and the blues bars and murals added so much character leaving I knew I'd only scratch the surface Chicago. You're all about bold architecture great music and food that hits the spot already I'm planning my next trip to dive deeper into your vibrant city life.,truthful,1,70,39.7,40.06,72.58,84.26,23.33,22.86,82.86,55.71,38.57,11.43,8.57,5.71,0,2.86,0,0,2.86,14.29,5.71,2.86,5.71,5.71,5.71,8.57,0,11.43,12.86,4.29,1.43,0,1.43,0,5.71,1.43,4.29,2.86,0,1.43,0,0,0,0,10,7.14,2.86,1.43,1.43,0,0,0,0,0,11.43,4.29,1.43,0,0,1.43,1.43,2.86,0,0,0,0,0,0,0,0,5.71,4.29,0,1.43,0,0,4.29,0,0,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,0,2.86,15.71,0,2.86,8.57,1.43,1.43,1.43,2.86,7.14,2.86,1.43,1.43,1.43,0,0,0,11.43,4.29,0,0,0,4.29,2.86,0
